"Data Source","World Development Indicators",

"Last Updated Date","2021-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"French Polynesia","PYF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96823.1132756135","99035.2578315418","103476.338349017","102757.778645044","113857.654019911","109856.95290522","120838.173863739","122882.838486294","125010.697384852","122424.611941662","132047.986592971","139358.965282942","141634.703824196","138229.768982426","129068.578893335","92968.2320969379","83102.3504913049","91738.7527899469","93154.2348833798","93851.7456826318","",
"Romania","ROU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5267.59409419696","4783.61521615341","4504.19185456283","4687.77810217803","4983.3761373986","5415.9684781919","5731.37949439277","5562.13704056541","5544.094539548","5596.47088899973","5850.62422082304","6521.47289329022","7162.30967298118","7552.19864478736","8982.84504179288","9602.14943359016","11541.2450618178","13683.4376204046","16782.0988607712","16644.0389303758","16989.3070418903","17896.2758641785","18869.619212847","19781.9795699864","20657.7070695521","21605.8366788676","24271.366104769","27141.9193326803","29248.8093232601","32349.2015792936","",
"Russian Federation","RUS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8027.84559125313","7857.90621508664","6862.46272886394","6419.5164599788","5734.4138765226","5613.28064719915","5517.85888983309","5699.94761728982","5465.05636193373","5914.32606206006","6825.3915111818","7361.36367852645","8037.47453541558","9254.53720076475","10226.7661539289","11822.3469289417","14912.2339332667","16648.2416399717","20163.6094155718","19389.9411762443","20490.1267193879","22798.6744273279","24303.4734145818","26073.8745307451","25761.6480209933","24085.3241847947","24128.0864065399","25926.4438539743","28681.7844582961","29188.854156647","28213.4478382297",
"Rwanda","RWA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","564.557393716394","585.435970665582","670.044747816241","674.423712270705","361.61094043706","507.771721834923","565.849680429522","613.80359722008","623.013457922943","612.17309765863","641.228140089147","674.76761152832","757.789062168936","776.842038347833","844.926882584203","935.641227499803","1029.26323734873","1109.33583413027","1224.06102647399","1275.81730069944","1350.08835645892","1451.39137727062","1489.61114480192","1544.05116740405","1707.67400940583","1805.90096134914","1883.84160821371","1975.24866113275","2137.93923544307","2321.36963788637","",
"South Asia","SAS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1244.79772715443","1283.65310238553","1358.78006832409","1420.40930962847","1506.01045659309","1610.30739720271","1716.66433798001","1775.64971202436","1858.53032487887","1992.2985360692","2080.16176936353","2180.62507541754","2253.96617777905","2420.98035990283","2629.03983843959","2868.29114031398","3130.28609614209","3394.24285755529","3516.99190098671","3737.92819820169","4009.71460159711","4237.68424739102","4566.89206350176","4752.18284355986","4928.82466042821","5137.33558335919","5452.13315527336","5769.02232240337","6234.47147778928","6497.62827887904","",
"Saudi Arabia","SAU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32087.7047364255","36925.5626705776","38114.1396741148","37443.8092267293","37504.4571917775","37498.5276557461","38378.7948448108","38712.2863985519","39514.7907914138","37791.2265465441","39882.6289674918","39240.7606925007","37667.0237663986","41441.8611607173","44601.7786961493","47161.1288410666","48552.5274044077","49394.0191909822","52047.0669146681","49933.1936503089","51529.8278901539","56133.1441877759","57364.9851121629","55908.2499270634","55726.1023114152","48611.1314754846","45484.4384343474","47306.2223190332","48735.4604981361","48948.1740037324","",
"Sudan","SDN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1130.58024803384","1224.53680905875","1300.71336833408","1356.60043698497","1363.291378653","1436.81586180816","1508.84825531865","1651.8390843612","1695.54385997267","1725.32546971729","1824.60958374881","1931.34739716849","2030.52412727221","2166.78736306069","2247.83319823096","2422.96697418834","2672.27165884889","2976.97455769995","3183.83695118396","3225.05594631599","3289.43794510896","3673.48749472288","3751.12210038553","3716.65493451201","4500.77922450845","4379.62413837597","4503.77312172458","4327.78255278914","4448.84122878769","4362.60942692308","4243.78193609449",
"Senegal","SEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1521.34559855247","1568.4747425257","1574.85048370686","1582.76332532793","1569.75864748916","1648.02957975282","1671.67932685729","1712.98420314216","1791.47739806708","1893.26232370723","1963.84649386782","1966.45937448816","1990.02444550381","2139.40772640674","2281.35460518559","2370.52326458775","2469.09451099023","2567.32985011863","2612.35423592899","2633.921181351","2670.89174887636","2682.69257710864","2764.78401488756","2749.21979529361","2830.69730880355","2971.34681699748","3075.93735141524","3203.90636811769","3406.43700514486","3544.48774702522","",
"Singapore","SGP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23835.3694600491","25552.0433568969","27044.7687527866","30088.1829602373","33086.8182288014","35129.5570946252","36914.2906672133","39332.0657574551","37602.1779484559","40007.5067872125","43833.2209634865","43136.4302832781","45120.4076999013","48756.5625513753","54301.6977527417","58717.2171494993","63910.0846986138","68628.382588078","67576.8628304768","66149.0046454714","75294.35655382","80052.3914982651","82064.9611910836","83001.7878013707","84423.1913432675","86974.7476230627","89386.0793999319","94940.970785297","99841.6208745481","101936.738609689","",
"Solomon Islands","SLB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1077.30626358678","1146.51388476972","1285.52737177485","1369.6831396889","1759.21602906589","1938.02566878265","1978.48943780454","1967.42386824569","1954.64931106467","1944.57981005887","1669.54323623312","1550.2811041209","1479.64331822907","1519.68490510167","1622.54987912086","1723.06739974187","1818.32755751358","1906.54475235642","2010.60602801299","2030.07539473092","2177.11470760574","2324.07367209321","2349.60879217402","2451.02332851887","2454.93054654717","2446.49919429778","2548.62996450083","2663.93950830045","2796.38958928023","2808.30552881318","",
"Sierra Leone","SLE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","776.406786670835","816.081550398421","676.128008727121","704.702326807277","708.875661730191","666.743671700154","689.464754946654","656.688055850168","668.807528916734","652.979887499108","693.011988587558","639.625381264198","786.369901943518","835.957177085289","875.879113735505","908.469057737067","944.768967643814","1020.25019883979","1070.51347419707","1088.37429210938","1134.08820259398","1203.21063825736","1405.57337746676","1746.55573739037","1787.64683702698","1586.68975408666","1596.61879942553","1642.60747049629","1703.22884269962","1792.51954602867","",
"El Salvador","SLV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2915.88406458258","3018.23772545655","3258.44953566764","3482.08995618942","3675.41366389061","3883.59598283653","3944.05996817356","4097.27348964537","4215.59801406854","4333.67309969235","4447.64772918754","4554.85448526103","4672.34659906039","4807.71256803065","4956.54514992154","5224.74970914942","5591.43822305539","5823.1659189443","6063.27461270814","5956.87453943897","6127.07676125962","6465.81167693517","6541.21310524081","6877.14950292583","7233.19842265221","7597.68917351697","8038.63311721294","8454.05555134382","8853.56850290501","9210.98876706646","",
"San Marino","SMR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43193.7432325803","46437.3911901374","50821.9212542988","52473.6494447695","55887.3731588653","56226.2496546212","58684.5061682967","62176.3279174503","64812.4483017616","68467.4004074651","74368.2719999965","74527.862927686","66491.1545124906","62777.5326569631","57954.4296788917","54450.4840286607","53465.094018955","55432.0699369456","55614.6221714245","57455.5633699466","58867.0133632425","61006.8482048258","","",
"Somalia","SOM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4827.61524872188","5229.1397035796","5718.67808725206","5998.95595876215","5532.04377421941","6021.71901512126","6484.76582942023","7224.58611286661","7637.92502835806","8480.52519670659","9181.71305911341","10195.5328440322","11222.618919448","12632.0424046054","12543.1734879565","12808.0571884776","13746.8968107418","13933.9204582499","14629.0318181831","14659.6064222468","14928.408525228","15858.0356413336","16611.0168589401","17736.0068023489","18929.8775996569","",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1696.45091251108","1714.45998298144","1703.73019700742","1685.78550458562","1693.7957439722","1742.02013906246","1817.08407696285","1865.92530140031","1884.59623999002","1905.83002562383","1963.63371644164","2040.99020066005","2149.08733134951","2226.97219310589","2375.17023044138","2535.3025827568","2703.00023515374","2879.89571781526","3015.16895670548","3059.92402282378","3186.91073132471","3313.36799316127","3348.54043338601","3518.59869412287","3675.57517237262","3702.49115466486","3688.74417741964","3754.33581562228","3835.83759433477","3886.32251545345","",
"South Sudan","SSD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2910.54254327568","2944.009609381","3020.94800513734","2844.51699642492","1519.14231359104","2099.23685884664","1495.50975414434","1234.72557564895","","","","","",
"Sub-Saharan Africa","SSF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1697.44250531924","1715.49376078422","1704.85612794735","1686.99481035783","1694.98420825065","1743.18439143092","1818.29755900598","1867.29557110971","1886.07576659556","1907.31989465414","1965.13924725742","2042.44418828528","2150.52914040938","2228.30016983685","2376.44257291602","2536.70899907138","2704.55459412557","2881.6300509421","3016.82915617156","3061.52682354613","3188.58285081539","3315.18871842018","3350.29148865132","3520.39474427297","3677.47910351592","3704.40025192244","3690.77937593865","3756.4788140776","3838.00494729468","3888.70514314185","",
"Small states","SST","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10325.7763223039","10830.8614062757","11359.7585004514","11962.5745288482","13111.2598763934","13968.1708667488","15613.8430008661","17157.948955933","18406.0177760985","18556.1512419023","19849.9932276154","21272.9933159218","22137.5869443532","22444.8971114259","22398.2076960092","19595.6362676805","19215.1039285326","20475.9474907415","21044.4141699015","21514.5347950254","",
"Sao Tome and Principe","STP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1841.81495419014","1880.47437999741","2001.19931301347","2087.5972070783","2250.63343635449","2464.32094404129","2540.24760106251","2722.65661386723","2734.0053919294","2876.87523784991","2997.20123779154","2954.73597821843","3319.07534538146","3817.19033136463","3837.49252086068","3889.52753871397","3952.94541167978","4089.15665345931","4088.87911251804","",
"Suriname","SUR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6616.74368494973","6891.84257340975","6948.41115128531","6522.19504407705","6776.01903471672","6812.38405162819","6907.13344973063","7329.3067683585","7488.72896918514","7401.29465432315","7634.37510082862","8033.46845507044","8290.67476931267","8871.60522469151","9769.86504909764","10405.6787151088","11210.7956925827","11960.9797990865","12552.9765147322","12880.6412915889","13548.5332166759","14475.0726056728","15785.1235672236","16815.1104323619","17261.0755848226","16072.417469767","14206.6456138217","16372.5796227304","16873.093785459","17378.8346173025","",
"Slovak Republic","SVK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7158.79834116897","7452.92872745868","8052.66714759916","8676.50836048428","9384.34417516221","10082.6203038561","10622.5967225718","10714.1771288139","11381.5144601295","12391.3454351888","13312.203306834","14166.4959299715","15213.7251872718","16639.3941239799","18888.7564883676","21196.619583812","23725.8577558996","23097.5659881286","25209.347064081","26082.758467154","26967.1253617422","28002.4974112566","28996.8667929371","29919.6596714916","29659.3717763701","30093.3514129789","31557.5327044961","32544.9609108748","",
"Slovenia","SVN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12349.8267067969","11623.7723359925","11255.6393056275","11878.1785472963","12792.9527430303","13594.7137150136","14273.1374409709","15277.4828291923","16055.4184955284","17083.2517215913","18009.060996176","18956.3919026919","20241.5256786998","21090.621621433","22742.0896727179","23852.6430383942","25686.0292288631","27536.6834687288","29604.2914690241","27557.9955116672","27848.1327931522","28931.383323805","29042.8202729641","29973.6993541529","30870.0236667425","31628.247175832","33936.0440637175","36505.6772178798","38915.6419586224","41193.8420369119","",
"Sweden","SWE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20375.7345435902","20681.9352382162","20785.9037237455","20718.1622317502","21836.433694034","23050.3653006713","23875.2585047697","24797.1812336567","25886.7912323208","27471.5582721119","29631.1608906659","29940.5443321751","30926.5055989396","31782.0762485717","33830.5548935291","34244.4650156257","37679.6951105651","40855.4999180551","42158.2956995539","40309.1125419176","42256.1621212554","44608.5802614915","45432.4319692761","46312.3923824667","47184.6691338182","49103.1334338706","50430.2528196052","51947.9542478244","53553.312449047","55027.3673074024","",
"Eswatini","SWZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3518.51740778932","3601.5018743361","3707.12320246962","3821.54102942432","3909.14481108006","4096.97876194435","4246.74052343143","4371.21070897437","4459.12160861859","4590.5437805694","4721.96914418847","4837.1056253207","5101.42907791985","5378.04152237667","5703.50526009776","6208.0259986831","6743.02894772912","7185.80929471245","7334.4442621295","7452.68563704367","7771.33075105134","8057.56308770814","8266.70449421741","8708.76394031274","8796.97440598352","8811.74041515709","8705.8350426104","8408.04312159643","8725.17020019666","8986.41962663443","",
"Sint Maarten (Dutch part)","SXM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32614.5202553181","34232.355106759","37233.9683840429","32878.4408816334","32478.2989639344","38858.5814633011","38211.8331867085","38230.0318635575","37914.1229673613","36190.6639121767","","",
"Seychelles","SYC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8966.23197736584","9399.29181380987","10254.7909555587","10918.3655419944","10771.4439305472","10747.3330722107","11315.0622796253","12736.6357336617","13691.9390878244","13874.4235040713","14271.4199816868","14240.7537802014","14200.5851911352","13767.6770632411","13786.2865427819","15424.3274000404","17027.8441744009","19209.1583372974","18738.6110373725","18599.6254746883","19387.8625271702","21922.7395312636","21565.0379982842","22369.3912169768","23889.7837988235","24067.1946265363","25681.3127077556","27242.6560347508","27998.6417894458","30898.1515412013","",
"Syrian Arab Republic","SYR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21235.7438347413","19374.078126791","20119.5319548634","22029.9612297006","24098.8506584398","26353.1702312804","27060.5896570252","28837.0269209651","30488.1039928357","",
"Chad","TCD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","698.379810847124","758.951120475703","812.026275670977","678.558870967636","738.861012785833","738.723431162001","743.37153840621","772.053296977481","806.37083985593","783.830536457343","765.583256899893","841.131895065803","891.92272257169","1002.79535771602","1325.09610042437","1545.73941230712","1547.58505903577","1586.39517827262","1612.14549869414","1637.80434115976","1819.69507191267","1797.74979651577","1730.79396361338","1569.05870411625","1677.0903310444","1820.0599087617","1664.51258599391","1587.03232784726","1614.16828691983","1646.42839054023","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1462.3147413724","1603.47398060725","1782.80411348957","1988.28745552741","2209.90681479218","2440.9679288535","2670.91005486348","2864.6057756567","2885.99463892906","3065.27890649807","3330.41205132708","3590.03594641543","3891.11989686918","4264.36518472674","4721.82791511394","5284.48863978835","5964.13722094204","6792.94946239294","7438.76521094696","7992.7804786362","8797.43269612361","9652.57085329977","10466.0191220691","11070.3595863576","11585.9522491451","11919.0191060366","12443.1175689167","13123.0908952567","14203.3529918201","15235.0435543451","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6885.10426569531","6697.00557198511","6245.51978281268","6089.14681789768","5635.30536836339","5722.64468491537","5862.78722591021","6140.57518275731","5769.64112444422","5975.94756983145","6619.12057904888","7000.89923777997","7496.97182999519","8197.39960637339","9145.96859741765","10162.7084225674","12004.8617086764","13382.6118864192","15265.4581363735","14891.1522990877","15920.8955026421","17475.0045913818","18463.6706035035","19776.2864760296","20236.9345292147","20000.1233888506","20591.9642685307","21894.0413701987","23385.1648226218","23993.4837484578","",
"Togo","TGO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","833.476611996894","835.987523745142","803.753105116669","684.172528568944","785.621265089247","843.395533809539","908.393926829967","1024.603287027","980.290371747287","987.571163211232","972.454725938842","974.622824639321","1001.32744172912","1061.18602238542","1052.02491600173","1007.66061447609","1037.70015234962","1025.04310079109","1058.28434188089","1095.26284699575","1144.33240629179","1210.14284741094","1227.15615932305","1275.32531822813","1328.38029110688","1397.33240170021","1453.74759916435","1516.52584913962","1592.08834279271","1681.69163222728","",
"Thailand","THA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4311.66916549701","4781.95252387971","5233.37820356285","5747.09248482915","6281.3512278061","6864.7950790691","7304.16629467494","7140.45260526972","6589.59978561721","6910.33109946693","7302.89176455799","7648.85517154723","8179.39791825619","8863.74089898519","9608.54569481236","10256.3348319773","11024.8482113762","11869.6744503848","12244.8189389977","12191.4143933543","13195.3710969019","13519.1290212159","14870.9755534493","15407.6654018139","15480.2072801909","15822.3514219965","16618.7665264257","17420.5754710361","18526.6650716106","19208.5984110436","",
"Tajikistan","TJK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2641.59864854968","2482.15457140563","1769.1265262195","1489.44561740853","1179.12606285395","1038.713499514","868.059010139267","884.706866117639","928.285769062839","961.80308841459","1048.59397915516","1155.2719806908","1278.36694213755","1419.99898899883","1579.25260198499","1705.06752902129","1843.44683002803","2000.14589072542","2155.20033796986","2208.88978211505","2328.45750918529","2496.58220381777","2750.35506308297","3027.81412582447","3303.09819685826","2991.6567810214","3097.20345722089","3089.5295125376","3388.29799034955","3650.05305160208","",
"Turkmenistan","TKM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5436.62981700419","5212.77469928634","4405.00844986422","4450.40717498298","3663.79433831891","3394.78860128494","3620.16997404376","3211.99439423042","3432.77056251375","4009.08662862199","4275.01417489579","4510.65574324292","4548.01832877158","4736.91428393093","5055.94467065404","5829.42818075931","6588.02983396395","7420.55944370704","8561.57583433798","9021.14387891003","9810.61205370553","11294.9680818522","12057.1822385492","12739.1795756826","13490.9970361539","13690.6141143429","13866.3271669347","14205.0265119624","15200.180391414","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6163.38884728188","6495.67135224471","6722.14258862506","6916.14074572279","7274.97584013943","7399.19966966811","7682.85781063432","8094.58983007865","8244.51558951244","8232.46774173223","8613.98538568709","8729.32191310748","8768.67956614178","8993.35774786134","9675.17105796368","10301.0734849805","11181.7216187342","11984.514220425","12599.9071741303","12399.8022232827","13184.756175891","14059.5106180465","14345.8409288994","14830.2417177661","15150.2225118513","14941.3476785323","15191.7730676002","15826.7735038732","16211.7060325646","16531.3053211371","",
"Timor-Leste","TLS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1268.18602790105","1479.67995331302","1369.71386202977","1329.53054970087","1335.83652394208","1385.88006661876","1340.48943665839","1488.08958682072","1658.53565455237","1805.85767327752","1964.55508965292","2084.58526660894","2320.05640451634","2483.18416580016","2721.05005200182","2912.73619843538","3130.57193650175","3145.4831207097","3124.93809243999","3702.8361045657","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4612.88045120915","4964.29689974181","5187.10179593545","5332.15957809671","5404.2779746091","5550.9941010376","5870.02913980109","6058.48105582452","6422.33536314463","6684.86980167322","7152.6898520084","7347.46092609764","7558.68793220782","7695.86404950052","8393.55902971062","8867.25845086489","9439.97149684837","10112.0703139771","10500.1714826616","10662.7226403567","11151.7566066487","11102.4174771165","11390.8976296476","11282.7010970789","10964.9466069007","10288.3424978213","10223.2310172272","10520.6624133536","10662.6227024375","10709.5475911607","",
"Tonga","TON","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2200.71130903864","2416.65955112886","2473.93505164594","2622.87355646857","2838.25720129695","3104.03006533018","3208.0744298132","3291.21830235421","3395.51111891567","3556.26900409741","3649.38448195277","3848.81455456907","4076.84018289961","4224.16468369614","4206.99684423447","4311.69834786212","4400.4285392282","4492.76677228502","4760.27193103549","4524.73128953376","4610.50758977194","5048.27706228757","5228.95002753247","5388.09849343289","5639.83747588246","5774.16999918273","6195.840298731","6467.12427796495","6565.22321467831","6647.85899850289","",
"South Asia (IDA & IBRD)","TSA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1244.79772715443","1283.65310238553","1358.78006832409","1420.40930962847","1506.01045659309","1610.30739720271","1716.66433798001","1775.64971202436","1858.53032487887","1992.2985360692","2080.16176936353","2180.62507541754","2253.96617777905","2420.98035990283","2629.03983843959","2868.29114031398","3130.28609614209","3394.24285755529","3516.99190098671","3737.92819820169","4009.71460159711","4237.68424739102","4566.89206350176","4752.18284355986","4928.82466042821","5137.33558335919","5452.13315527336","5769.02232240337","6234.47147778928","6497.62827887904","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1697.44250531924","1715.49376078422","1704.85612794735","1686.99481035782","1694.98420825065","1743.18439143092","1818.29755900597","1867.29557110971","1886.07576659556","1907.31989465414","1965.13924725742","2042.44418828528","2150.52914040938","2228.30016983685","2376.44257291602","2536.70899907138","2704.55459412557","2881.6300509421","3016.82915617156","3061.52682354613","3188.58285081539","3315.18871842018","3350.29148865132","3520.39474427297","3677.47910351592","3704.40025192244","3690.77937593865","3756.4788140776","3838.00494729468","3888.70514314185","",
"Trinidad and Tobago","TTO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7059.83585586914","7476.84005142983","8367.48132802021","8461.07103953039","8907.59603716367","9405.68549512936","10233.9294726921","11173.2065168048","12198.9347841704","13344.5748861322","14547.2354243521","15431.612378244","16845.8782346019","19539.4048064546","21550.6709980195","23485.5304913971","27264.7716451549","29196.0234843435","30632.9920857471","29366.3564030865","30528.8931380997","30887.9827973072","30063.3274626865","30059.7156457675","29698.5699447137","27510.3265274962","26270.1080790443","26447.8225767315","27026.1977537583","28151.2858708477","",
"Tunisia","TUN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3613.8171834792","3796.53326231361","4095.75929452825","4195.92138096966","4336.93400026253","4453.78891956879","4785.01285356635","5062.55864838774","5299.71965019917","5640.23015687409","5978.95362359513","6286.68497152774","6419.90429046604","6795.64363180742","7356.80944377911","7784.80254303374","8363.11931952556","9070.21810426625","9537.51637922037","9798.98487085895","10155.5338609356","10067.9137195938","10217.1335676878","10231.7235872731","10446.0570551218","10208.7374521917","10359.3060622276","10605.2618450958","11022.1146445737","11096.2983519588","",
"Turkey","TUR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8509.53513226942","8731.38924183691","9311.62311286861","10134.6613848608","9631.93380003127","10374.5327719138","11106.1487874235","11959.931031205","9102.33453966552","8774.34775241077","9633.08768555681","9284.25704642572","9401.23132839791","9689.92538009381","10970.6703612051","12003.8479311047","13730.0385866229","14967.9514890444","16182.4805096256","15609.4716028486","17555.588678061","19799.1156773112","20772.4989488318","22438.7142498109","24090.236036917","25753.3905098792","26512.0169518249","27913.8187155877","27942.9558261713","27318.4324994127","",
"Tuvalu","TUV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1543.32651369807","1634.03007055862","1699.77478552349","1795.02391541137","2007.69319779332","1939.04314566939","1853.05109087242","2071.12096614165","2418.05744129864","2411.50916067237","2429.01069520805","2499.9610433823","2706.93009393983","2629.38179405709","2623.99163626901","2570.64485310905","2672.73646261111","2889.97863307234","3151.78604443587","3006.47092401387","2928.11876260496","3182.19911438705","3084.57309263809","3250.59005568992","3317.4322873683","3613.73476634734","3717.91727400266","3896.74847292992","4040.29591135419","4455.54263488144","",
